,game_date,player_name,pitcher
34663,2015,"Ziegler, Brad",446899
34664,2018,"Danish, Tyler",641501
34665,2015,"Givens, Mychal",571710
34666,2015,"Putnam, Zach",474029
34667,2019,"Ottavino, Adam",493603
34668,2019,"Melancon, Mark",453343
34669,2018,"Miller, Justin",502522
34670,2014,"Stites, Matt",592781
34671,2015,"Schlitter, Brian",489295
34672,2014,"Redmond, Todd",445170
34673,2019,"Hahn, Jesse",534910
34674,2017,"Crick, Kyle",605195
34675,2015,"Manship, Jeff",453249
34676,2014,"Kimbrel, Craig",518886
34677,2017,"Edwards Jr., Carl",605218
34678,2018,"Warren, Adam",476589
34679,2019,"Farmer, Buck",571656
34680,2019,"Drake, Oliver",543118
34681,2019,"Sadler, Casey",594987
34682,2014,"Grilli, Jason",276351
34683,2015,"Ohlendorf, Ross",456027
34684,2018,"Domínguez, Seranthony",622554
34685,2019,"Swanson, Erik",657024
34686,2019,"Kline, Branden",571858
34687,2019,"Barnes, Matt",598264
34688,2015,"Allen, Cody",592102
34689,2015,"Wright, Mike",605541
34690,2015,"Worley, Vance",474699
34691,2018,"McHugh, Collin",543521
34692,2019,"Barnes, Matt",598264
34693,2019,"Cole, Taylor",518566
34694,2018,"Lugo, Seth",607625
34695,2019,"Ramírez, Neil",519166
34696,2017,"Senzatela, Antonio",622608
34697,2019,"Harris, Will",501789
34698,2019,"Bedrosian, Cam",592135
34699,2019,"Yates, Kirby",489446
34700,2016,"Albers, Matt",458006
34701,2016,"Heller, Ben",621294
34702,2016,"Hunter, Tommy",488984
34703,2019,"Guerrero, Tayron",594027
34704,2019,"Helsley, Ryan",664854
34705,2019,"Kinley, Tyler",641755
34706,2019,"Kittredge, Andrew",552640
34707,2018,"Floro, Dylan",571670
34708,2018,"Gsellman, Robert",607229
34709,2014,"Kahnle, Tommy",592454
34710,2017,"Madson, Ryan",425492
34711,2014,"Hatcher, Chris",501822
34712,2017,"Leone, Dominic",608678
34713,2019,"Harper, Ryne",607560
34714,2015,"Hutchison, Drew",571800
34715,2017,"Torres, Carlos",448614
34716,2018,"Barnes, Matt",598264
34717,2016,"González, Severino",605894
34718,2019,"Lorenzen, Michael",547179
34719,2017,"Clippard, Tyler",461325
34720,2016,"Hendriks, Liam",521230
34721,2018,"Pagán, Emilio",641941
34722,2014,"Morris, Bryan",457768
34723,2016,"Ohlendorf, Ross",456027
34724,2019,"Brice, Austin",592169
34725,2015,"Herrera, Kelvin",516969
34726,2017,"Jansen, Kenley",445276
34727,2019,"Wingenter, Trey",622259
34728,2018,"Soria, Joakim",465657
34729,2017,"Holder, Jonathan",656547
34730,2019,"Faria, Jake",607188
34731,2016,"Greene, Shane",572888
34732,2016,"Ottavino, Adam",493603
34733,2016,"Knebel, Corey",608349
34734,2018,"Volstad, Chris",458690
34735,2014,"Machi, Jean",466948
34736,2019,"Cahill, Trevor",502239
34737,2019,"Guerra, Junior",448855
34738,2015,"Delabar, Steve",447755
34739,2018,"Hughes, Jared",453172
34740,2019,"Oberg, Scott",623184
34741,2015,"Kela, Keone",605309
34742,2014,"Grilli, Jason",276351
34743,2016,"Tazawa, Junichi",547749
34744,2019,"Kinsler, Ian",435079
34745,2018,"Jiménez, Joe",641729
34746,2015,"Mujica, Edward",465629
34747,2015,"Flores, Kendry",572309
34748,2015,"Barnes, Matt",598264
34749,2016,"Lyles, Jordan",543475
34750,2017,"Soria, Joakim",465657
34751,2019,"Weber, Ryan",543901
34752,2019,"Lorenzen, Michael",547179
34753,2016,"Herrmann, Frank",497807
34754,2016,"Caminero, Arquimedes",491708
34755,2017,"Blanton, Joe",430599
34756,2019,"Helsley, Ryan",664854
34757,2014,"Davis, Wade",451584
34758,2019,"Grotz, Zac",665093
34759,2018,"Lorenzen, Michael",547179
34760,2019,"Cessa, Luis",570666
34761,2015,"Miller, Justin",502522
34762,2019,"Hembree, Heath",592390
34763,2015,"Farquhar, Danny",543144
34764,2017,"Belisle, Matt",279571
34765,2014,"Grilli, Jason",276351
34766,2015,"Delgado, Randall",517414
34767,2019,"Jackson, Luke",592426
34768,2019,"Gearrin, Cory",518715
34769,2019,"Farmer, Buck",571656
34770,2019,"Cishek, Steve",518553
34771,2019,"Shaw, Bryan",543766
34772,2014,"Rosenthal, Trevor",572096
34773,2017,"Otero, Dan",519096
34774,2016,"Chacín, Jhoulys",468504
34775,2019,"Buttrey, Ty",621142
34776,2015,"Webster, Allen",543903
34777,2018,"Yates, Kirby",489446
34778,2019,"Rodney, Fernando",407845
34779,2017,"Rondón, Héctor",444468
34780,2017,"Stammen, Craig",489334
34781,2018,"Trivino, Lou",642152
34782,2014,"Warren, Adam",476589
34783,2016,"Petit, Yusmeiro",433589
34784,2016,"Rodney, Fernando",407845
34785,2015,"Goeddel, Erik",592340
34786,2019,"Martínez, Carlos",593372
34787,2015,"Ellington, Brian",623395
34788,2019,"Perdomo, Luis",606131
34789,2019,"Buttrey, Ty",621142
34790,2015,"Patton, Spencer",607359
34791,2015,"Allen, Cody",592102
34792,2015,"Lohse, Kyle",346798
34793,2019,"Festa, Matt",670036
34794,2015,"Belisle, Matt",279571
34795,2019,"Kittredge, Andrew",552640
34796,2019,"González, Chi Chi",592346
34797,2015,"Soria, Joakim",465657
34798,2019,"Parsons, Wes",641149
34799,2016,"Hughes, Jared",453172
34800,2014,"Morris, Bryan",457768
34801,2019,"Kelly, Joe",523260
34802,2018,"Hildenberger, Trevor",657610
34803,2019,"Dyson, Sam",473879
34804,2018,"Petit, Yusmeiro",433589
34805,2019,"Gsellman, Robert",607229
34806,2019,"Jackson, Luke",592426
34807,2018,"Parker, Blake",453284
34808,2017,"Rondón, Héctor",444468
34809,2015,"Brigham, Jake",502010
34810,2016,"Carasiti, Matt",571539
34811,2015,"Cishek, Steve",518553
34812,2018,"Hughes, Phil",461833
34813,2019,"Gant, John",607231
34814,2015,"Graham, J.R.",543242
34815,2015,"Schultz, Bo",544759
34816,2015,"Smith, Joe",501925
34817,2019,"Wisler, Matt",605538
34818,2014,"Hatcher, Chris",501822
34819,2019,"García, Luis",472610
34820,2019,"Markel, Parker",571917
34821,2019,"Kintzler, Brandon",445213
34822,2015,"Mateo, Marcos",456496
34823,2018,"Robles, Hansel",570663
34824,2014,"Parker, Blake",453284
34825,2018,"Ottavino, Adam",493603
34826,2019,"Roe, Chaz",475054
34827,2015,"Cunniff, Brandon",594792
34828,2017,"Kelly, Joe",523260
34829,2015,"Farquhar, Danny",543144
34830,2019,"Estévez, Carlos",608032
34831,2015,"Osuna, Roberto",532077
34832,2018,"Farmer, Buck",571656
34833,2018,"Bowman, Matt",621199
34834,2015,"Scahill, Rob",543746
34835,2015,"Neris, Héctor",593576
34836,2019,"Colomé, Alex",517008
34837,2018,"Reininger, Zac",643617
34838,2014,"Wilhelmsen, Tom",452666
34839,2018,"Kelly, Joe",523260
34840,2018,"Bashlor, Tyler",641341
34841,2018,"Ramirez, Noé",598287
34842,2019,"Drake, Oliver",543118
34843,2016,"Iglesias, Raisel",628452
34844,2018,"Soria, Joakim",465657
34845,2014,"Maness, Seth",595307
34846,2015,"Rondón, Bruce",541652
34847,2019,"Tomlin, Josh",458708
34848,2015,"Bass, Anthony",542914
34849,2018,"Hudson, Dakota",641712
34850,2020,"Dolis, Rafael",503569
34851,2014,"Robertson, David",502085
34852,2018,"Ziegler, Brad",446899
34853,2018,"Cimber, Adam",643256
34854,2019,"Guerra, Javy",457915
34855,2014,"Adcock, Nate",502264
34856,2018,"Drake, Oliver",543118
34857,2019,"Minaya, Juan",573668
34858,2019,"Miller, Shelby",571946
34859,2014,"Cishek, Steve",518553
34860,2014,"Robertson, David",502085
34861,2014,"Treinen, Blake",595014
34862,2018,"Castro, Miguel",612434
34863,2014,"Smith, Joe",501925
34864,2019,"Velasquez, Vince",592826
34865,2015,"Lowe, Mark",450275
34866,2014,"Rondón, Héctor",444468
34867,2018,"Kela, Keone",605309
34868,2016,"Familia, Jeurys",544727
34869,2019,"Burnes, Corbin",669203
34870,2016,"Brach, Brad",542960
34871,2018,"Gómez, Jeanmar",491646
34872,2014,"Webb, Daniel",543900
34873,2017,"Barbato, Johnny",592127
34874,2014,"Papelbon, Jonathan",449097
34875,2019,"James, Josh",657624
34876,2015,"Robertson, David",502085
34877,2019,"Peacock, Brad",502748
34878,2014,"Jaime, Juan",462089
34879,2018,"Farmer, Buck",571656
34880,2015,"Ellington, Brian",623395
34881,2014,"Putnam, Zach",474029
34882,2015,"Rasmus, Cory",474284
34883,2016,"Díaz, Jumbo",471822
34884,2016,"Hudson, Daniel",543339
34885,2016,"McCarthy, Brandon",435221
34886,2016,"Mariot, Michael",592527
34887,2016,"Light, Pat",572990
34888,2019,"Bassitt, Chris",605135
34889,2019,"Jackson, Luke",592426
34890,2019,"James, Josh",657624
34891,2019,"Strop, Pedro",467008
34892,2019,"Kinley, Tyler",641755
34893,2016,"Ramírez, Erasmo",541640
34894,2019,"Strickland, Hunter",519326
34895,2015,"Jackson, Edwin",429719
34896,2015,"Adams, Austin",542866
34897,2019,"Law, Derek",571882
34898,2015,"Albers, Matt",458006
34899,2014,"Gómez, Jeanmar",491646
34900,2019,"Helsley, Ryan",664854
34901,2019,"Jeffress, Jeremy",502026
34902,2016,"Rondón, Héctor",444468
34903,2016,"Rondón, Héctor",444468
34904,2014,"Rosenthal, Trevor",572096
34905,2015,"Gott, Trevor",641627
34906,2019,"Greene, Shane",572888
34907,2016,"Biagini, Joe",607352
34908,2016,"Hendriks, Liam",521230
34909,2017,"Quackenbush, Kevin",534812
34910,2016,"Giles, Ken",571704
34911,2019,"Osuna, Roberto",532077
34912,2019,"Duffey, Tyler",608648
34913,2016,"Jansen, Kenley",445276
34914,2016,"Coleman, Louis",488786
34915,2015,"Davis, Wade",451584
34916,2020,"Holder, Jonathan",656547
34917,2019,"Kinley, Tyler",641755
34918,2014,"Barrett, Aaron",502578
34919,2014,"Klein, Phil",607309
34920,2019,"Stanek, Ryne",592773
34921,2018,"Dull, Ryan",623430
34922,2016,"Casilla, Santiago",433586
34923,2017,"Barnes, Matt",598264
34924,2014,"McGowan, Dustin",430661
34925,2014,"Burton, Jared",454537
34926,2014,"Hughes, Jared",453172
34927,2015,"Kahnle, Tommy",592454
34928,2017,"Kontos, George",502004
34929,2017,"Martin, Kyle",573016
34930,2016,"Ogando, Alexi",468396
34931,2016,"Villanueva, Carlos",453646
34932,2018,"Makita, Kazuhisa",628318
34933,2019,"Hudson, Daniel",543339
34934,2017,"Parker, Blake",453284
34935,2018,"Maeda, Kenta",628317
34936,2020,"Báez, Pedro",520980
34937,2017,"Torres, Carlos",448614
34938,2014,"Rodney, Fernando",407845
34939,2019,"Treinen, Blake",595014
34940,2016,"Oh, Seunghwan",493200
34941,2020,"Sparkman, Glenn",642098
34942,2015,"Ziegler, Brad",446899
34943,2018,"Givens, Mychal",571710
34944,2015,"Tepera, Ryan",572193
34945,2019,"Gsellman, Robert",607229
34946,2017,"Kelly, Joe",523260
34947,2017,"Karns, Nate",501992
34948,2019,"Biagini, Joe",607352
34949,2015,"Brach, Brad",542960
34950,2020,"Hembree, Heath",592390
34951,2015,"Givens, Mychal",571710
34952,2015,"O'Day, Darren",503285
34953,2014,"Reed, Addison",592665
34954,2015,"Germen, Gonzalez",542674
34955,2015,"Socolovich, Miguel",462515
34956,2018,"Pressly, Ryan",519151
34957,2018,"May, Trevor",543507
34958,2019,"Estévez, Carlos",608032
34959,2017,"Kimbrel, Craig",518886
34960,2014,"Warren, Adam",476589
34961,2017,"Shaw, Bryan",543766
34962,2017,"Lawrence, Casey",596271
34963,2018,"Glasnow, Tyler",607192
34964,2015,"Petit, Yusmeiro",433589
34965,2017,"Mitchell, Bryan",571951
34966,2016,"Maurer, Brandon",543506
34967,2016,"Goeddel, Erik",592340
34968,2019,"Petit, Yusmeiro",433589
34969,2019,"Rainey, Tanner",663432
34970,2018,"Albers, Matt",458006
34971,2017,"Hembree, Heath",592390
34972,2014,"Lee, C.C.",547348
34973,2016,"Kensing, Logan",434137
34974,2019,"Law, Derek",571882
34975,2015,"Grilli, Jason",276351
34976,2016,"Hendriks, Liam",521230
34977,2014,"Adams, Mike",430606
34978,2019,"Bettis, Chad",518452
34979,2014,"Crow, Aaron",543070
34980,2017,"Barnes, Jacob",606930
34981,2020,"Lyles, Jordan",543475
34982,2016,"Báez, Pedro",520980
34983,2016,"Báez, Pedro",520980
34984,2017,"Broxton, Jonathan",455009
34985,2017,"Devenski, Chris",606965
34986,2014,"Guerra, Javy",457915
34987,2020,"Coonrod, Sam",656322
34988,2016,"Allen, Cody",592102
34989,2018,"VerHagen, Drew",572403
34990,2016,"Roach, Donn",543698
34991,2019,"Leclerc, José",600917
34992,2018,"García, Yimi",554340
34993,2018,"Sewald, Paul",623149
34994,2016,"Bowman, Matt",621199
34995,2019,"Staumont, Josh",622251
34996,2015,"Scribner, Evan",519267
34997,2019,"Newberry, Jake",623470
34998,2016,"Domínguez, José",523848
34999,2019,"Andriese, Matt",542882
35000,2019,"Bowman, Matt",621199
35001,2014,"Guerra, Javy",457915
35002,2018,"Melancon, Mark",453343
35003,2019,"López, Jorge",605347
35004,2015,"Otero, Dan",519096
35005,2016,"Ramirez, Jose",542432
35006,2016,"Armstrong, Shawn",542888
35007,2015,"Pérez, Williams",554234
35008,2014,"Rodríguez, Francisco",408061
35009,2016,"Ynoa, Michael",573589
35010,2017,"O'Day, Darren",503285
35011,2016,"Mariot, Michael",592527
35012,2014,"Sanchez, Aaron",592717
35013,2018,"McCarthy, Kevin",641838
35014,2014,"Soriano, Rafael",400089
35015,2018,"Barrett, Jake",545332
35016,2015,"Motte, Jason",435400
35017,2016,"Domínguez, José",523848
35018,2019,"Givens, Mychal",571710
35019,2018,"Jones, Nate",518858
35020,2019,"Cessa, Luis",570666
35021,2019,"Barlow, Scott",605130
35022,2018,"Lugo, Seth",607625
35023,2019,"Wingenter, Trey",622259
35024,2017,"Hunter, Tommy",488984
35025,2015,"Wilhelmsen, Tom",452666
35026,2014,"Herrera, Kelvin",516969
35027,2019,"Stammen, Craig",489334
35028,2018,"Parker, Blake",453284
35029,2018,"Carroll, Cody",606944
35030,2016,"Lorenzen, Michael",547179
35031,2016,"Petit, Yusmeiro",433589
35032,2018,"Melancon, Mark",453343
35033,2019,"Vincent, Nick",543883
35034,2019,"Sobotka, Chad",656977
35035,2015,"Ellington, Brian",623395
35036,2018,"Báez, Pedro",520980
35037,2016,"Tonkin, Michael",543859
35038,2018,"Green, Chad",643338
35039,2018,"Chargois, JT",608638
35040,2019,"Toussaint, Touki",657053
35041,2016,"Oh, Seunghwan",493200
35042,2017,"Parker, Blake",453284
35043,2017,"Rondón, Héctor",444468
35044,2014,"De Fratus, Justin",518603
35045,2019,"Jansen, Kenley",445276
35046,2014,"Otero, Dan",519096
35047,2015,"Osuna, Roberto",532077
35048,2014,"Gutierrez, Juan",434641
35049,2017,"Stammen, Craig",489334
35050,2014,"Ramos, AJ",573109
35051,2016,"Heller, Ben",621294
35052,2016,"Moylan, Peter",493247
35053,2019,"Barlow, Scott",605130
35054,2018,"Martin, Chris",455119
35055,2014,"Farquhar, Danny",543144
35056,2016,"Ramírez, Erasmo",541640
35057,2019,"Stanek, Ryne",592773
35058,2015,"Kintzler, Brandon",445213
35059,2016,"Storen, Drew",519322
35060,2016,"Melancon, Mark",453343
35061,2019,"Fillmyer, Heath",641571
35062,2018,"Hembree, Heath",592390
35063,2019,"Hirano, Yoshihisa",673633
35064,2017,"Montas, Frankie",593423
35065,2016,"Hoyt, James",624586
35066,2016,"Hoffman, Jeff",656546
35067,2019,"Shawaryn, Mike",642067
35068,2014,"Ziegler, Brad",446899
35069,2019,"Phelps, David",475479
35070,2018,"Lugo, Seth",607625
35071,2019,"Peterson, Tim",623402
35072,2016,"Neshek, Pat",450212
35073,2019,"Romero, Fernando",622864
35074,2014,"Clemens, Paul",518560
35075,2018,"Ramírez, Neil",519166
35076,2019,"Alcántara, Victor",622505
35077,2019,"Hudson, Daniel",543339
35078,2018,"Adam, Jason",592094
35079,2014,"Jenkins, Chad",554432
35080,2015,"García, Yimi",554340
35081,2016,"Neal, Zach",594943
35082,2018,"Cordero, Jimmy",622772
35083,2018,"Betances, Dellin",476454
35084,2016,"Garton, Ryan",623439
35085,2018,"Colomé, Alex",517008
35086,2017,"Devenski, Chris",606965
35087,2016,"Rodney, Fernando",407845
35088,2015,"Clippard, Tyler",461325
35089,2018,"Duffey, Tyler",608648
35090,2019,"Miller, Shelby",571946
35091,2014,"Hughes, Jared",453172
35092,2015,"Strop, Pedro",467008
35093,2019,"Toussaint, Touki",657053
35094,2019,"Gant, John",607231
35095,2019,"Cashner, Andrew",488768
35096,2014,"Whitley, Chase",595032
35097,2016,"Goforth, David",592341
35098,2015,"Feliz, Neftalí",491703
35099,2018,"Strop, Pedro",467008
35100,2016,"Oh, Seunghwan",493200
35101,2018,"Bradford, Chasen",607473
35102,2019,"Gallegos, Giovanny",606149
35103,2019,"Faria, Jake",607188
35104,2019,"Albers, Matt",458006
35105,2019,"Hartlieb, Geoff",664129
35106,2017,"Quackenbush, Kevin",534812
35107,2019,"Rodney, Fernando",407845
35108,2019,"Law, Derek",571882
35109,2016,"Hoyt, James",624586
35110,2018,"Oh, Seunghwan",493200
35111,2014,"Parker, Blake",453284
35112,2015,"Frieri, Ernesto",457117
35113,2019,"Stephenson, Robert",596112
35114,2016,"Dull, Ryan",623430
35115,2014,"Hawkins, LaTroy",115629
35116,2018,"Robles, Hansel",570663
35117,2019,"Cahill, Trevor",502239
35118,2016,"Pressly, Ryan",519151
35119,2017,"Saupold, Warwick",599683
35120,2019,"Duffey, Tyler",608648
35121,2019,"Fairbanks, Pete",664126
35122,2015,"Kimbrel, Craig",518886
35123,2015,"Petit, Yusmeiro",433589
35124,2016,"Kela, Keone",605309
35125,2015,"Axelrod, Dylan",518420
35126,2014,"Davis, Wade",451584
35127,2014,"Schultz, Bo",544759
35128,2018,"Hicks, Jordan",663855
35129,2015,"Barnes, Matt",598264
35130,2016,"Boyer, Blaine",430641
35131,2019,"Vólquez, Edinson",450172
35132,2014,"Storen, Drew",519322
35133,2019,"Wisler, Matt",605538
35134,2016,"Garner, Perci",592330
35135,2019,"Parker, Blake",453284
35136,2019,"Lugo, Seth",607625
35137,2019,"Reyes, Gerardo",622103
35138,2015,"Rosales, Adam",489267
35139,2019,"Dunn, Justin",643290
35140,2015,"Cravy, Tyler",572788
35141,2019,"Pruitt, Austin",643493
35142,2018,"Maton, Phil",664208
35143,2016,"Estévez, Carlos",608032
35144,2019,"Castillo, Diego",650895
35145,2019,"Brebbia, John",605154
35146,2018,"Green, Chad",643338
35147,2016,"Webb, Daniel",543900
35148,2017,"McCarthy, Kevin",641838
35149,2016,"Germen, Gonzalez",542674
35150,2021,"Castillo, Diego",650895
35151,2016,"Moylan, Peter",493247
35152,2016,"Ureña, José",570632
35153,2021,"Fulmer, Carson",608334
35154,2020,"May, Trevor",543507
35155,2017,"Shaw, Bryan",543766
35156,2016,"Boyer, Blaine",430641
35157,2021,"Familia, Jeurys",544727
35158,2017,"Ellington, Brian",623395
35159,2016,"Despaigne, Odrisamer",628333
35160,2017,"Suárez, Albert",544150
35161,2021,"Underwood Jr., Duane",621249
35162,2020,"Wittgren, Nick",621295
35163,2015,"Harris, Mitch",518771
35164,2014,"Ondrusek, Logan",446185
35165,2021,"Sims, Lucas",608371
35166,2016,"Givens, Mychal",571710
35167,2020,"Tinoco, Jesus",622786
35168,2020,"Weber, Ryan",543901
35169,2015,"Adams, Austin",542866
35170,2015,"Carpenter, David",502304
35171,2016,"Givens, Mychal",571710
35172,2021,"de Geus, Brett",676969
35173,2020,"Hatch, Thomas",641672
35174,2018,"Yacabonis, Jimmy",642231
35175,2018,"Winkler, Dan",595465
35176,2021,"Boxberger, Brad",502202
35177,2017,"Barnes, Jacob",606930
35178,2021,"Uceta, Edwin",670955
35179,2020,"Zuber, Tyler",676604
35180,2015,"Scheppers, Tanner",489294
35181,2015,"Treinen, Blake",595014
35182,2016,"Worley, Vance",474699
35183,2020,"Andriese, Matt",542882
35184,2017,"Winkler, Dan",595465
35185,2017,"Goody, Nick",580792
35186,2020,"Jansen, Kenley",445276
35187,2017,"Alcantara, Sandy",645261
35188,2020,"Ramos, AJ",573109
35189,2014,"Cleto, Maikel",521055
35190,2016,"Goody, Nick",580792
35191,2020,"Tinoco, Jesus",622786
35192,2016,"Smith, Joe",501925
35193,2021,"Staumont, Josh",622251
35194,2020,"Blewett, Scott",656240
35195,2018,"Albers, Matt",458006
35196,2021,"Kimbrel, Craig",518886
35197,2016,"Tonkin, Michael",543859
35198,2017,"Clippard, Tyler",461325
35199,2016,"Chamberlain, Joba",501955
35200,2014,"Caminero, Arquimedes",491708
35201,2014,"Kahnle, Tommy",592454
35202,2016,"Morris, A.J.",571963
35203,2017,"Steckenrider, Drew",608716
35204,2015,"Roe, Chaz",475054
35205,2015,"Osuna, Roberto",532077
35206,2015,"Farquhar, Danny",543144
35207,2017,"Petit, Yusmeiro",433589
35208,2020,"Mayers, Mike",594577
35209,2021,"Foster, Matt",641582
35210,2017,"Givens, Mychal",571710
35211,2020,"Neidert, Nick",663734
35212,2017,"Robertson, David",502085
35213,2020,"Bard, Daniel",453268
35214,2018,"Guerrero, Tayron",594027
35215,2014,"Davis, Wade",451584
35216,2017,"Pressly, Ryan",519151
35217,2015,"Grilli, Jason",276351
35218,2017,"Robles, Hansel",570663
35219,2016,"Oberg, Scott",623184
35220,2017,"Ramirez, Carlos",570702
35221,2021,"May, Dustin",669160
35222,2020,"Knebel, Corey",608349
35223,2015,"Knebel, Corey",608349
35224,2016,"Wood, Blake",502028
35225,2014,"Kintzler, Brandon",445213
35226,2016,"McGowan, Dustin",430661
35227,2016,"Axford, John",446099
35228,2020,"Trivino, Lou",642152
35229,2021,"Vest, Will",676684
35230,2016,"Ramírez, JC",500724
35231,2021,"Swanson, Erik",657024
35232,2020,"Fulmer, Carson",608334
35233,2017,"Otero, Dan",519096
35234,2020,"Heuer, Codi",676051
35235,2020,"Parker, Blake",453284
35236,2017,"Brady, Michael",572728
35237,2018,"Goody, Nick",580792
35238,2020,"Cisnero, José",542585
35239,2016,"Brach, Brad",542960
35240,2014,"Slowey, Kevin",458713
35241,2017,"Romo, Sergio",489265
35242,2017,"Barnes, Jacob",606930
35243,2018,"Otero, Dan",519096
35244,2016,"Robles, Hansel",570663
35245,2020,"Thornburg, Tyler",592804
35246,2021,"Floro, Dylan",571670
35247,2014,"League, Brandon",434181
35248,2018,"Peacock, Brad",502748
35249,2017,"Wisler, Matt",605538
35250,2017,"Green, Chad",643338
35251,2018,"Johnson, Jim",462382
35252,2018,"Cishek, Steve",518553
35253,2017,"Kahnle, Tommy",592454
35254,2017,"Brach, Brad",542960
35255,2020,"Mayers, Mike",594577
35256,2014,"Uehara, Koji",493157
35257,2021,"Robles, Hansel",570663
35258,2020,"Stanek, Ryne",592773
35259,2016,"Putnam, Zach",474029
35260,2016,"Rodriguez Jr., Fernando",451775
35261,2015,"Verrett, Logan",548337
35262,2017,"Tazawa, Junichi",547749
35263,2017,"Peña, Félix",570240
35264,2020,"Graveman, Kendall",608665
35265,2016,"Oberg, Scott",623184
35266,2015,"Fields, Josh",451661
35267,2016,"Pressly, Ryan",519151
35268,2018,"Infante, Gregory",500872
35269,2018,"Hicks, Jordan",663855
35270,2020,"Bourque, James",630263
35271,2015,"Hoover, J.J.",543331
35272,2016,"Hughes, Jared",453172
35273,2016,"Patton, Spencer",607359
35274,2018,"Bard, Luke",572703
35275,2015,"Betances, Dellin",476454
35276,2016,"Henderson, Jim",449104
35277,2016,"Law, Derek",571882
35278,2014,"Johnson, Jim",462382
35279,2015,"Hochevar, Luke",460024
35280,2017,"Schugel, A.J.",519263
35281,2020,"Familia, Jeurys",544727
35282,2020,"Fairbanks, Pete",664126
35283,2016,"Morin, Mike",573046
35284,2017,"Adams, Austin",613534
35285,2021,"Ponce de Leon, Daniel",594965
35286,2017,"Santos, Luis",608601
35287,2016,"Feliz, Neftalí",491703
35288,2015,"Graham, J.R.",543242
35289,2017,"Stripling, Ross",548389
35290,2018,"Fields, Josh",451661
35291,2017,"Winkler, Dan",595465
35292,2015,"Rosenthal, Trevor",572096
35293,2016,"Kratz, Erik",456124
35294,2016,"Leone, Dominic",608678
35295,2017,"García, Luis",472610
35296,2021,"Holmes, Clay",605280
35297,2015,"Mattheus, Ryan",458919
35298,2014,"Veras, Jose",407842
35299,2020,"Ramirez, Noé",598287
35300,2014,"Medina, Yoervis",500721
35301,2016,"Barnes, Matt",598264
35302,2014,"Davis, Wade",451584
35303,2015,"Papelbon, Jonathan",449097
35304,2014,"Ramos, AJ",573109
35305,2017,"Adams, Austin",613534
35306,2014,"Rienzo, André",516589
35307,2015,"Tepera, Ryan",572193
35308,2016,"Feliz, Michael",593140
35309,2021,"Santana, Ervin",429722
35310,2021,"Gray, Jon",592351
35311,2021,"Payamps, Joel",606303
35312,2015,"Harris, Will",501789
35313,2014,"Meek, Evan",457425
35314,2017,"Santana, Edgar",650828
35315,2016,"Johnson, Steve",489002
35316,2021,"Woodford, Jake",663765
35317,2021,"Jiménez, Joe",641729
35318,2021,"Manoah, Alek",666201
35319,2016,"Barraclough, Kyle",607457
35320,2016,"Webb, Ryan",444436
35321,2014,"Axford, John",446099
35322,2021,"Sawamura, Hirokazu",617228
35323,2021,"Brach, Brad",542960
35324,2016,"Jepsen, Kevin",448178
35325,2017,"Familia, Jeurys",544727
35326,2021,"Alcala, Jorge",660896
35327,2016,"Boyer, Blaine",430641
35328,2021,"Mayers, Mike",594577
35329,2016,"Barnes, Matt",598264
35330,2017,"Torres, Carlos",448614
35331,2017,"Steckenrider, Drew",608716
35332,2014,"League, Brandon",434181
35333,2021,"Newberry, Jake",623470
35334,2017,"Peña, Félix",570240
35335,2014,"Maness, Seth",595307
35336,2016,"Torres, Carlos",448614
35337,2017,"Morin, Mike",573046
35338,2014,"Leone, Dominic",608678
35339,2017,"Diaz, Miguel",622766
35340,2016,"Marshall, Evan",605359
35341,2021,"Nelson, Nick",656793
35342,2016,"Díaz, Dayan",500765
35343,2021,"Davies, Zach",605200
35344,2021,"Staumont, Josh",622251
35345,2017,"Barrett, Jake",545332
35346,2016,"Gregerson, Luke",502381
35347,2017,"Bedrosian, Cam",592135
35348,2021,"Robles, Hansel",570663
35349,2017,"Senzatela, Antonio",622608
35350,2017,"Maton, Phil",664208
35351,2021,"Mills, Alec",621219
35352,2015,"Schultz, Bo",544759
35353,2017,"Rodney, Fernando",407845
35354,2014,"Partch, Curtis",489197
35355,2016,"Pressly, Ryan",519151
35356,2014,"Rosenthal, Trevor",572096
35357,2017,"Altavilla, Dan",656186
35358,2016,"Papelbon, Jonathan",449097
35359,2017,"Farquhar, Danny",543144
35360,2016,"Wright, Daniel",642229
35361,2021,"Burrows, Beau",663366
35362,2016,"Johnson, Steve",489002
35363,2016,"Melancon, Mark",453343
35364,2021,"Espino, Paolo",502179
35365,2016,"Guerra, Javy",457915
35366,2016,"Geltz, Steve",544993
35367,2015,"Nicasio, Juan",504379
35368,2016,"Barraclough, Kyle",607457
35369,2016,"Treinen, Blake",595014
35370,2015,"Frasor, Jason",430630
35371,2021,"Barlow, Scott",605130
35372,2021,"Rodriguez, Chris",669735
35373,2021,"Hartlieb, Geoff",664129
35374,2017,"Roe, Chaz",475054
35375,2017,"Boyer, Blaine",430641
35376,2016,"Blanton, Joe",430599
35377,2021,"Thornton, Trent",663423
35378,2021,"Honeywell Jr, Brent",641703
35379,2021,"Thompson, Ryan",657044
35380,2020,"Richards, Garrett",572070
35381,2020,"Kimbrel, Craig",518886
35382,2016,"Chamberlain, Joba",501955
